5000 0.000862523 0.00427618
4000 0.00089863 0.00458322
3125 0.000880755 0.00443433
2500 0.000856403 0.00435754
2000 0.000851014 0.00430689
1250 0.000852557 0.00428668
1000 0.000834486 0.00425345
800 0.000798745 0.00410696
625 0.000799442 0.00410861
500 0.000794396 0.00405843
400 0.000772595 0.0039727
250 0.000739406 0.00376856
200 0.000720392 0.00366957
160 0.000700139 0.00356163
125 0.000662539 0.00337815
100 0.000641133 0.00325718
80 0.000606934 0.00307379
50 0.000544348 0.00273838
40 0.000516512 0.00258878
32 0.000486421 0.00242939
25 0.000454491 0.00225967
20 0.000426727 0.002114
16 0.000399867 0.0019712
10 0.000345019 0.0016853
