0 7.35638 0
1 7.57598 inf
2 7.58776 0.18008
3 7.5719 0.111974
4 7.54651 0.0868736
5 7.57266 0.0746456
6 7.56543 0.0623173
7 7.55198 0.0551616
8 7.55665 0.0484073
9 7.54919 0.0436811
10 7.56203 0.0415335
11 7.57969 0.042026
12 7.57662 0.0386313
13 7.57459 0.0357038
14 7.55881 0.0369626
15 7.57632 0.038959
16 7.59314 0.040433
17 7.57957 0.0405326
18 7.58354 0.0384901
19 7.58389 0.0364603
20 7.5767 0.0354096
21 7.57699 0.0337208
22 7.57426 0.0323054
23 7.57674 0.0310019
24 7.58581 0.0311188
25 7.57764 0.0310136
26 7.57054 0.0306847
27 7.57931 0.0308675
28 7.57326 0.0303954
29 7.56811 0.0298096
30 7.58423 0.0331501
31 7.57231 0.0342896
32 7.57378 0.0332503
33 7.57245 0.0322701
34 7.5746 0.0313965
35 7.57447 0.030499
36 7.57199 0.0297574
37 7.57453 0.0290664
38 7.56952 0.0287513
39 7.57144 0.0280812
40 7.57222 0.0273899
41 7.57077 0.0267619
42 7.56452 0.0268779
43 7.56663 0.0263388
44 7.57291 0.026512
45 7.56821 0.0263537
46 7.57124 0.025962
47 7.57718 0.026108
48 7.57237 0.0260215
49 7.57418 0.0255553
