0 0.803072 0
1 0.776899 inf
2 0.775429 0.0214711
3 0.778378 0.0136351
4 0.781453 0.010572
5 0.779108 0.00875957
6 0.780179 0.00734793
7 0.781508 0.00643644
8 0.780954 0.00564927
9 0.782179 0.00517902
10 0.780886 0.00485129
11 0.779725 0.0045713
12 0.780344 0.00423716
13 0.78062 0.0039197
14 0.782772 0.00426934
15 0.780697 0.00452597
16 0.778579 0.00477235
17 0.77998 0.00471685
18 0.779617 0.00446959
19 0.779308 0.00424555
20 0.780236 0.00414358
21 0.780063 0.00394977
22 0.7801 0.00377004
23 0.779716 0.00362706
24 0.778547 0.0036753
25 0.779322 0.00361561
26 0.780079 0.00356105
27 0.778847 0.00365153
28 0.779673 0.00362011
29 0.780258 0.00354542
30 0.77835 0.00393836
31 0.779747 0.00406696
32 0.779562 0.0039442
33 0.779685 0.00382662
34 0.779391 0.00372598
35 0.779364 0.00361954
36 0.779603 0.00352725
37 0.779167 0.00346012
38 0.77971 0.00341371
39 0.779406 0.00334036
40 0.779216 0.00326251
41 0.779435 0.00319062
42 0.78019 0.00320695
43 0.780001 0.00313815
44 0.779264 0.00315612
45 0.779916 0.00315566
46 0.779649 0.00309885
47 0.779102 0.00308281
48 0.779682 0.00307485
49 0.779497 0.00301786
