0 0.299167 0.00417829
1 -0.0900505 0.163055
2 0.263562 0.14459
3 0.190822 0.167672
4 0.468692 0.14818
5 0.308325 0.187985
6 0.416338 0.137498
7 0.25995 0.132107
8 0.468453 0.141963
9 0.295374 0.11711
10 0.63269 0.168479
11 0.376624 0.160387
12 0.461525 0.131857
13 0.336725 0.178934
14 0.330422 0.126053
15 0.442664 0.126999
16 0.472001 0.139194
17 0.410359 0.156404
18 0.365363 0.157395
19 -0.00362094 0.110231
20 0.42653 0.113955
21 0.582332 0.0989897
22 0.536405 0.140658
23 0.408031 0.136994
24 0.264723 0.119611
25 0.21214 0.162072
26 0.462152 0.115237
27 0.406483 0.150405
28 0.352818 0.149024
29 0.211373 0.103068
30 0.246438 0.127966
31 0.45332 0.118515
32 0.23728 0.109028
33 0.379205 0.162865
34 0.131349 0.131745
35 0.0895929 0.105225
36 0.503571 0.119678
37 0.466211 0.146984
38 0.384417 0.145731
39 0.290722 0.134236
40 0.384054 0.101058
41 0.199927 0.160031
42 0.443841 0.148453
43 0.310096 0.159954
44 0.0430704 0.121157
45 0.460585 0.0989495
46 0.333813 0.136988
47 0.5059 0.108612
48 0.241067 0.128839
49 0.275552 0.125863
50 0.5042 0.106816
51 0.407489 0.0674039
52 0.400455 0.104436
53 0.310045 0.0866383
54 0.0473744 0.138041
55 0.332751 0.135875
56 0.174337 0.124102
57 0.352022 0.141847
58 0.303786 0.0970793
59 0.152233 0.122742
60 0.307457 0.135715
61 0.592347 0.139625
62 0.436847 0.161598
63 0.293083 0.157331
64 0.235074 0.146122
65 0.561639 0.160378
66 0.157966 0.182252
67 0.344822 0.151733
68 0.557943 0.127745
69 0.343759 0.128715
70 0.406721 0.156823
71 0.272488 0.153718
72 0.345849 0.139605
73 0.5226 0.162923
74 0.444225 0.142258
75 0.300932 0.154011
76 0.135761 0.107801
77 0.445684 0.15823
78 0.526577 0.141914
79 0.439915 0.12999
80 0.407796 0.150258
81 0.144806 0.139133
82 0.352344 0.148973
83 0.300365 0.127039
84 0.338728 0.116113
85 0.279312 0.155967
86 0.353777 0.105506
87 0.380503 0.131419
88 0.323004 0.155384
89 0.26042 0.0974728
90 0.326367 0.106427
91 0.116986 0.148041
92 0.499115 0.105776
93 0.057113 0.117292
94 0.245948 0.14487
95 0.277527 0.11388
96 0.220706 0.109394
97 0.391075 0.151975
98 0.585779 0.0812459
99 0.0798922 0.148052
100 0.46403 0.150461
101 0.100785 0.134674
102 0.444943 0.146916
103 0.34788 0.103193
104 0.43981 0.156286
105 0.199954 0.133701
