0 -0.760536 0.00494396
1 -0.766507 0.00455657
2 -0.770467 0.00414294
3 -0.773598 0.00452653
4 -0.773554 0.00428609
5 -0.771975 0.00349588
6 -0.773114 0.00434433
7 -0.772243 0.00381607
8 -0.776753 0.00405978
9 -0.773563 0.00392881
10 -0.770822 0.00424302
11 -0.773429 0.00515248
12 -0.773263 0.00478416
13 -0.775349 0.0047429
14 -0.771079 0.00570567
15 -0.774214 0.00558823
16 -0.774035 0.00568762
17 -0.775299 0.00461522
18 -0.776804 0.00497677
19 -0.776367 0.00479653
20 -0.778024 0.00472031
21 -0.78197 0.00393109
22 -0.782413 0.00342214
23 -0.78381 0.00365863
24 -0.787181 0.00417846
25 -0.787333 0.0039814
26 -0.784028 0.00296913
27 -0.782518 0.0033833
28 -0.782783 0.0034202
29 -0.778125 0.00429516
30 -0.781639 0.00558837
31 -0.781681 0.00480178
32 -0.780191 0.00456403
33 -0.782657 0.00334519
34 -0.781426 0.0034599
35 -0.780075 0.00306847
36 -0.782395 0.00375137
37 -0.781847 0.00382789
38 -0.779169 0.00271193
39 -0.7791 0.00309915
40 -0.782608 0.00306374
41 -0.782482 0.00407626
42 -0.781876 0.0036967
43 -0.780215 0.00316555
44 -0.782068 0.00406049
45 -0.785016 0.00406178
46 -0.782757 0.00332562
47 -0.779329 0.00294965
48 -0.782572 0.00412123
49 -0.781995 0.0043905
50 -0.781092 0.00441398
51 -0.782597 0.00409575
52 -0.781049 0.00437327
53 -0.780541 0.00397909
54 -0.785341 0.00488598
55 -0.783665 0.00418065
56 -0.786226 0.00392185
57 -0.781436 0.00380276
58 -0.783148 0.00423676
59 -0.785657 0.00408632
60 -0.784875 0.00324962
61 -0.784565 0.00296862
62 -0.784595 0.0028428
63 -0.783819 0.00332461
64 -0.788041 0.00444628
65 -0.786292 0.00424281
66 -0.786846 0.00468216
67 -0.787609 0.00465748
68 -0.784363 0.00459487
69 -0.784305 0.00457089
70 -0.777305 0.00431597
71 -0.779175 0.00511464
72 -0.776109 0.00477845
73 -0.775443 0.00451246
74 -0.778237 0.00405172
75 -0.776497 0.00405913
76 -0.778924 0.00452414
77 -0.778091 0.00446621
78 -0.778018 0.00387507
79 -0.778039 0.00359609
80 -0.783591 0.00459865
81 -0.77883 0.00464463
82 -0.776947 0.00441995
83 -0.782568 0.00336857
84 -0.780152 0.00248903
85 -0.781373 0.0028526
86 -0.781793 0.00333778
87 -0.780462 0.00343111
88 -0.781782 0.00301166
89 -0.785082 0.00335773
90 -0.786382 0.00355478
91 -0.785536 0.00350496
92 -0.78613 0.00281579
93 -0.784051 0.00321821
94 -0.785663 0.00359028
95 -0.779632 0.00366811
96 -0.778154 0.00377424
97 -0.782513 0.00338837
98 -0.783172 0.00303066
99 -0.779469 0.00397234
100 -0.775851 0.00439168
101 -0.777068 0.00388418
102 -0.779117 0.00381892
103 -0.778068 0.0025737
104 -0.779867 0.00362284
105 -0.78267 0.00330317
106 -0.783478 0.0034969
107 -0.785963 0.00349235
108 -0.78433 0.00311579
109 -0.782288 0.00298126
110 -0.778904 0.00306488
111 -0.779721 0.00332486
112 -0.780323 0.00274471
113 -0.781162 0.00292375
114 -0.782545 0.00256993
115 -0.777768 0.0028677
116 -0.775089 0.00339177
117 -0.774728 0.00398001
118 -0.779365 0.00283203
119 -0.777386 0.00258926
120 -0.781908 0.00237932
121 -0.779879 0.00275181
122 -0.783061 0.00299457
123 -0.782168 0.00344035
124 -0.783259 0.00398022
125 -0.783573 0.00398761
126 -0.783592 0.00413722
127 -0.783936 0.00382301
128 -0.786049 0.00361059
129 -0.784463 0.00275312
130 -0.782067 0.00320569
131 -0.782054 0.00360586
132 -0.781832 0.00351981
133 -0.783393 0.00370244
134 -0.784114 0.00385901
135 -0.783612 0.003894
136 -0.782503 0.00430684
137 -0.786364 0.00381958
138 -0.789877 0.00313543
139 -0.787494 0.00359371
140 -0.786825 0.00339003
141 -0.784175 0.0031464
142 -0.784485 0.00268618
143 -0.782856 0.00214157
144 -0.784109 0.00269312
145 -0.783776 0.00271492
146 -0.782723 0.00288667
147 -0.781791 0.00293307
148 -0.781346 0.00319999
149 -0.781515 0.0030179
150 -0.779804 0.0032448
151 -0.777077 0.00311849
152 -0.778007 0.00299401
153 -0.781103 0.00327856
154 -0.782087 0.00304638
155 -0.781026 0.00250208
156 -0.77926 0.00228833
157 -0.78209 0.00238928
158 -0.783245 0.00285357
159 -0.783057 0.00377326
160 -0.78399 0.00398609
161 -0.782071 0.00413982
162 -0.780487 0.00446177
163 -0.776114 0.00361697
164 -0.775995 0.00385339
165 -0.778863 0.00332592
166 -0.778328 0.00289566
167 -0.777189 0.00237849
168 -0.776531 0.00343236
169 -0.778365 0.00392915
170 -0.779498 0.00388787
171 -0.781334 0.00280399
172 -0.77769 0.00278426
173 -0.77424 0.00293413
174 -0.773751 0.00336921
175 -0.774937 0.00350868
176 -0.776038 0.0030821
177 -0.779267 0.00254835
178 -0.779147 0.00280725
179 -0.782958 0.0033289
180 -0.78269 0.00340469
181 -0.78406 0.00319606
182 -0.777564 0.00334101
183 -0.774147 0.00382462
184 -0.776961 0.00348568
185 -0.779202 0.0029329
186 -0.777435 0.00307756
187 -0.77863 0.00384783
188 -0.780065 0.00256722
189 -0.776145 0.00340148
190 -0.779344 0.00378401
191 -0.777686 0.00334995
192 -0.776573 0.003581
193 -0.776608 0.00306034
194 -0.778008 0.00335486
195 -0.777723 0.00338182
196 -0.775884 0.00342742
197 -0.777005 0.00331479
198 -0.780871 0.00195434
199 -0.779259 0.00288786
200 -0.77971 0.00310359
201 -0.781564 0.00276953
202 -0.783566 0.0032757
203 -0.780438 0.00300855
204 -0.780465 0.0034056
205 -0.779206 0.00371389
206 -0.780232 0.00339593
207 -0.781169 0.0031558
208 -0.777401 0.00311086
209 -0.775617 0.00326002
210 -0.774115 0.00232123
211 -0.777931 0.00352905
212 -0.776978 0.00412826
213 -0.777637 0.00437472
214 -0.780105 0.00435786
215 -0.77828 0.00400523
216 -0.776775 0.00347139
217 -0.780891 0.00250148
218 -0.776805 0.00231465
219 -0.773604 0.0028472
220 -0.774225 0.00367333
221 -0.773822 0.00323018
222 -0.77658 0.00351934
223 -0.778529 0.00451304
224 -0.777418 0.00453759
225 -0.774706 0.00446902
226 -0.778849 0.00378724
227 -0.778398 0.00433266
228 -0.777545 0.00395902
229 -0.777965 0.00381943
230 -0.775074 0.00371466
231 -0.773637 0.00347947
232 -0.771612 0.00381835
233 -0.768068 0.00465564
234 -0.768719 0.00455232
235 -0.772173 0.00411986
236 -0.773703 0.00369065
237 -0.771148 0.00298808
238 -0.772741 0.00427622
239 -0.775845 0.00384941
240 -0.777154 0.00397903
241 -0.779211 0.00392854
242 -0.779699 0.00344375
243 -0.778951 0.00291442
244 -0.77995 0.00259875
245 -0.780913 0.0032061
246 -0.785301 0.00308408
247 -0.783247 0.00329819
248 -0.782236 0.00344781
249 -0.785193 0.00358614
250 -0.780773 0.00379036
251 -0.782463 0.00375959
252 -0.785233 0.0041805
253 -0.784921 0.0031865
254 -0.78246 0.00312152
255 -0.781934 0.00316844
256 -0.782642 0.00367237
257 -0.782928 0.00361428
258 -0.785268 0.0037355
259 -0.782774 0.00341809
260 -0.78176 0.00306591
261 -0.78229 0.00335281
262 -0.78275 0.00275444
263 -0.78138 0.00314636
264 -0.782294 0.00362538
265 -0.779892 0.0033892
266 -0.782807 0.00333081
267 -0.781906 0.00396032
268 -0.785723 0.00400732
269 -0.782174 0.00417308
270 -0.782509 0.00439089
271 -0.783688 0.00352902
272 -0.783025 0.00373328
273 -0.78497 0.0037177
274 -0.78592 0.00467021
275 -0.787867 0.00471338
276 -0.784281 0.0040482
277 -0.782474 0.00363515
278 -0.781919 0.00363418
279 -0.779275 0.00396841
280 -0.779551 0.00396716
281 -0.779924 0.00431725
282 -0.781409 0.00307354
283 -0.780505 0.00416705
284 -0.779554 0.00433194
285 -0.776719 0.00416042
286 -0.776683 0.00378321
287 -0.778518 0.00335237
288 -0.780465 0.0021236
289 -0.777658 0.00257375
290 -0.775895 0.00240677
291 -0.777652 0.0031662
292 -0.774981 0.0032464
293 -0.772342 0.00266283
294 -0.768461 0.00267491
295 -0.765657 0.0044017
296 -0.761757 0.00431213
297 -0.761869 0.00373387
298 -0.758304 0.0034632
299 -0.754561 0.0037511
